,Year,Team,Name,Salary,Prev_Salary
5963,2023,LG,손호영,4700,3500
6507,2002,LG,심성보,4700,4000
6943,2004,LG,양현석,4700,
6942,2007,LG,양현석,4700,
10408,2001,LG,장재중,4700,
12313,2020,LG,최성훈,4700,5400
12486,2001,LG,최원호,4700,
4615,2005,LOTTE,박연수,4700,5000
6723,2021,LOTTE,안중열,4700,
9056,2013,LOTTE,이인구,4700,5000
12400,2022,LOTTE,최영환,4700,3500
12933,2020,LOTTE,한동희,4700,4900
10865,2022,NC,정범모,4700,5000
11212,2023,NC,정진기,4700,5500
82,2010,SAMSUNG,강명구,4700,
226,2004,SAMSUNG,강영식,4700,4200
225,2005,SAMSUNG,강영식,4700,4700
1238,2025,SAMSUNG,김도환,4700,5000
1529,2021,SAMSUNG,김민수,4700,4300
2003,2018,SAMSUNG,김성훈,4700,2700
5448,2021,SAMSUNG,백승민,4700,4500
6125,2022,SAMSUNG,송준석,4700,5000
6506,2003,SAMSUNG,심성보,4700,
6924,2022,SAMSUNG,양창섭,4700,5000
12706,2024,SAMSUNG,최충연,4700,5500
13171,2022,SAMSUNG,허윤동,4700,4500
1285,2017,SK/SSG,김동엽,4700,2700
4184,2002,SK/SSG,박계원,4700,4500
6691,2003,SK/SSG,안재만,4700,5400
7001,2006,SK/SSG,엄정욱,4700,5000
3445,2002,DOOSAN,김호,4600,3600
8519,2002,DOOSAN,이상훈,4600,5000
13059,2001,DOOSAN,한태균,4600,
3483,2001,HANWHA,김홍집,4600,
6175,2014,HANWHA,송창현,4600,2700
10401,2025,HEROES,장재영,4600,4000
553,2002,KIA,곽채진,4600,5600
554,2002,KIA,곽채진,4600,5600
2094,2025,KIA,김승현,4600,4100
4167,2013,KIA,박경태,4600,5200
648,2024,KT,권동진,4600,
647,2025,KT,권동진,4600,4600
5326,2017,KT,배우열,4600,3600
12445,2016,KT,최원재,4600,3000
3169,2011,LG,김태완,4600,2800
5456,2023,LG,백승현,4600,5000
13141,2003,LG,허문회,4600,
2801,2003,LOTTE,김주찬,4600,4100
5339,2009,LOTTE,배장호,4600,3600
5334,2016,LOTTE,배장호,4600,5300
5718,2020,LOTTE,서준원,4600,2700
9330,2005,LOTTE,이정훈,4600,4500
10228,2025,LOTTE,장두성,4600,4000
13139,2002,LOTTE,허문회,4600,5000
5916,2018,NC,손정욱,4600,
5915,2020,NC,손정욱,4600,
1526,2024,SAMSUNG,김민수,4600,5200
1525,2025,SAMSUNG,김민수,4600,4600
11730,2009,SAMSUNG,조현근,4600,4000
12023,2009,SAMSUNG,채상병,4600,
5436,2024,SK/SSG,백승건,4600,3000
11205,2020,SK/SSG,정진기,4600,8200
158,2003,DOOSAN,강봉규,4500,2900
624,2020,DOOSAN,국해성,4500,5000
1172,2023,DOOSAN,김대한,4500,3000
1394,2021,DOOSAN,김명신,4500,5200
1626,2023,DOOSAN,김민혁,4500,3200
4533,2022,DOOSAN,박소준,4500,3500
4776,2021,DOOSAN,박정수,4500,
4774,2023,DOOSAN,박정수,4500,5000
6643,2023,DOOSAN,안승한,4500,3700
7345,2010,DOOSAN,용덕한,4500,3000
8010,2003,DOOSAN,이경필,4500,5500
8045,2007,DOOSAN,이대수,4500,
11512,2018,DOOSAN,조수행,4500,3600
11511,2020,DOOSAN,조수행,4500,
13087,2015,DOOSAN,함덕주,4500,2500
13208,2015,DOOSAN,허준혁,4500,4700
374,2006,HANWHA,고동진,4500,3400
1621,2020,HANWHA,김민하,4500,3900
1620,2021,HANWHA,김민하,4500,4500
2048,2004,HANWHA,김수연,4500,3500
3325,2005,HANWHA,김해님,4500,2500
5604,2020,HANWHA,서균,4500,5500
6206,2005,HANWHA,신경현,4500,2400
6634,2018,HANWHA,안승민,4500,7000
8348,2004,HANWHA,이범호,4500,3500
9800,2020,HANWHA,이현호,4500,
9901,2014,HANWHA,이희근,4500,
10006,2003,HANWHA,임수민,4500,4000
10067,2001,HANWHA,임주택,4500,
10066,2002,HANWHA,임주택,4500,4500
12968,2024,HANWHA,한승주,4500,3100
13203,2002,HANWHA,허준,4500,4200
13583,2025,HANWHA,황준서,4500,3000
424,2025,HEROES,고영우,4500,3000
1942,2023,HEROES,김성진,4500,5000
2066,2023,HEROES,김수환,4500,3400
2354,2025,HEROES,김윤하,4500,3000
2384,2025,HEROES,김인범,4500,3300
2843,2022,HEROES,김주형,4500,3700
2841,2024,HEROES,김주형,4500,5500
3995,2021,HEROES,문성현,4500,4200
4537,2025,HEROES,박수종,4500,4000
4563,2023,HEROES,박승주,4500,3200
4562,2024,HEROES,박승주,4500,4500
4788,2019,HEROES,박정음,4500,5500
4811,2011,HEROES,박정준,4500,
4998,2020,HEROES,박준태,4500,
6466,2008,HEROES,신철인,4500,
7826,2018,HEROES,윤영삼,4500,2900
7870,2023,HEROES,윤정현,4500,4100
8265,2023,HEROES,이명종,4500,3000
9921,2021,HEROES,임규빈,4500,2700
10809,2020,HEROES,정대현,4500,
11129,2014,HEROES,정재복,4500,
11482,2021,HEROES,조성운,4500,3000
11824,2019,HEROES,주효상,4500,3500
12475,2017,HEROES,최원태,4500,2700
12836,2019,HEROES,하영민,4500,5500
13188,2018,HEROES,허정협,4500,3300
143,2007,HYUNDAI,강병식,4500,3800
5734,2006,HYUNDAI,서한규,4500,3500
5733,2007,HYUNDAI,서한규,4500,4500
9693,2006,HYUNDAI,이택근,4500,4000
875,2025,KIA,김건국,4500,4000
1032,2021,KIA,김규성,4500,2900
1031,2023,KIA,김규성,4500,4300
2095,2023,KIA,김승현,4500,
2834,2012,KIA,김주형,4500,2500
2833,2019,KIA,김주형,4500,7500
3363,2024,KIA,김현수,4500,
3362,2025,KIA,김현수,4500,4500
3978,2020,KIA,문선재,4500,6500
5007,2016,KIA,박준표,4500,3200
5471,2019,KIA,백용환,4500,5300
6418,2013,KIA,신종길,4500,6000
6448,2015,KIA,신창호,4500,3700
6504,2013,KIA,심동섭,4500,7500
7294,2002,KIA,오철민,4500,3700
7295,2002,KIA,오철민,4500,3700
7476,2018,KIA,유민상,4500,
7751,2006,KIA,윤석민,4500,
7935,2002,KIA,윤형진,4500,2700
7934,2004,KIA,윤형진,4500,
12567,2019,KIA,최정민,4500,5500
12573,2025,KIA,최정용,4500,4300
12899,2007,KIA,한규식,4500,5000
13265,2016,KIA,홍건희,4500,2800
13544,2021,KIA,황윤호,4500,5000
1701,2016,KT,김사연,4500,4200
3832,2019,KT,류희운,4500,4000
5810,2020,KT,손동현,4500,2700
6753,2025,KT,안치영,4500,5000
7479,2017,KT,유민상,4500,3200
8516,2017,KT,이상화,4500,5000
9736,2017,KT,이해창,4500,2900
12095,2024,KT,천성호,4500,
12881,2020,KT,하준호,4500,4000
12878,2023,KT,하준호,4500,5000
12877,2024,KT,하준호,4500,4500
13432,2024,KT,홍현빈,4500,4800
1160,2020,LG,김대유,4500,
1836,2015,LG,김선규,4500,6000
3798,2012,LG,류택현,4500,
4636,2010,LG,박용근,4500,3500
5028,2019,LG,박지규,4500,5000
5349,2019,LG,배재준,4500,2700
5343,2025,LG,배재준,4500,6000
6617,2005,LG,안상준,4500,5200
8366,2012,LG,이병규7,4500,10000
9087,2003,LG,이일의,4500,4000
10433,2021,LG,장준원,4500,3400
10600,2002,LG,전승남,4500,5000
11236,2017,LG,정찬헌,4500,5100
12316,2017,LG,최성훈,4500,3500
1341,2020,LOTTE,김동한,4500,5000
1715,2003,LOTTE,김사율,4500,3400
2324,2021,LOTTE,김유영,4500,6200
4794,2010,LOTTE,박정준,4500,2600
5962,2024,LOTTE,손호영,4500,
8256,2012,LOTTE,이명우,4500,3800
8801,2015,LOTTE,이여상,4500,
8921,2003,LOTTE,이용훈,4500,
8914,2012,LOTTE,이용훈,4500,5500
9058,2011,LOTTE,이인구,4500,6000
9252,2012,LOTTE,이정민,4500,5500
9331,2004,LOTTE,이정훈,4500,2500
10907,2008,LOTTE,정보명,4500,3000
12175,2008,LOTTE,최대성,4500,3100
12215,2009,LOTTE,최만호,4500,5200
900,2018,NC,김건태,4500,
1091,2022,NC,김기환,4500,3000
3669,2018,NC,노성호,4500,
5744,2023,NC,서호철,4500,3000
9479,2024,NC,이준호,4500,3000
83,2007,SAMSUNG,강명구,4500,3800
732,2018,SAMSUNG,권정웅,4500,3000
1065,2018,SAMSUNG,김기태,4500,6500
1332,2024,SAMSUNG,김동진,4500,3300
2454,2002,SAMSUNG,김재걸,4500,3600
2472,2022,SAMSUNG,김재성,4500,
2543,2015,SAMSUNG,김재현,4500,2400
2542,2016,SAMSUNG,김재현,4500,4500
2541,2018,SAMSUNG,김재현,4500,
2540,2019,SAMSUNG,김재현,4500,4500
3134,2025,SAMSUNG,김태근,4500,
3243,2025,SAMSUNG,김태훈,4500,17000
3244,2025,SAMSUNG,김태훈,4500,4100
3391,2016,SAMSUNG,김현우,4500,5000
4023,2022,SAMSUNG,문용익,4500,3000
5314,2002,SAMSUNG,배영수,4500,2200
5425,2015,SAMSUNG,백상원,4500,2600
5424,2016,SAMSUNG,백상원,4500,4500
5449,2020,SAMSUNG,백승민,4500,3700
5500,2014,SAMSUNG,백정현,4500,3200
6124,2023,SAMSUNG,송준석,4500,4700
8301,2024,SAMSUNG,이민호,4500,
8557,2023,SAMSUNG,이성규,4500,5000
9270,2016,SAMSUNG,이정식,4500,5000
10881,2018,SAMSUNG,정병곤,4500,3500
11729,2013,SAMSUNG,조현근,4500,
11727,2015,SAMSUNG,조현근,4500,4000
11726,2016,SAMSUNG,조현근,4500,4500
12019,2014,SAMSUNG,채상병,4500,
12712,2018,SAMSUNG,최충연,4500,3000
12709,2021,SAMSUNG,최충연,4500,9000
12708,2022,SAMSUNG,최충연,4500,4500
12705,2025,SAMSUNG,최충연,4500,4700
13172,2021,SAMSUNG,허윤동,4500,2700
13404,2021,SAMSUNG,홍정우,4500,3000
13431,2025,SAMSUNG,홍현빈,4500,
2810,2020,SK/SSG,김주한,4500,6000
3899,2017,SK/SSG,문광은,4500,6000
4185,2001,SK/SSG,박계원,4500,
4554,2018,SK/SSG,박승욱,4500,3500
6063,2024,SK/SSG,송영진,4500,3000
7957,2012,SK/SSG,윤희상,4500,2500
8051,2006,SK/SSG,이대수,4500,2900
8747,2001,SK/SSG,이승호,4500,
8923,2002,SK/SSG,이용훈,4500,
10560,2009,SK/SSG,전병두,4500,7000
11427,2006,SK/SSG,조동화,4500,2000
12645,2022,SK/SSG,최준우,4500,
12644,2023,SK/SSG,최준우,4500,4500
12643,2024,SK/SSG,최준우,4500,4500
13228,2012,SK/SSG,허준혁,4500,
391,2017,DOOSAN,고봉재,4400,2700
1194,2007,DOOSAN,김덕윤,4400,2800
2600,2009,DOOSAN,김재호,4400,2600
4377,2001,DOOSAN,박보현,4400,
7220,2009,DOOSAN,오재원,4400,2500
7554,2009,DOOSAN,유재웅,4400,2800
8675,2025,DOOSAN,이승진,4400,5500
9346,2001,DOOSAN,이종민,4400,
1057,2024,HANWHA,김기중,4400,3600
8426,2024,HANWHA,이상규,4400,
276,2009,HEROES,강정호,4400,2000
275,2010,HEROES,강정호,4400,4400
2571,2016,HEROES,김재현,4400,2700
3286,2016,HEROES,김택형,4400,2700
3737,2009,HEROES,노환수,4400,3300
5213,2015,HEROES,박헌도,4400,2600
6786,2015,HEROES,안태영,4400,3000
304,2004,KIA,강철민,4400,2800
311,2001,KIA,강태원,4400,
312,2001,KIA,강태원,4400,
313,2001,KIA,강태원,4400,
314,2001,KIA,강태원,4400,
11821,2024,KIA,주효상,4400,4800
11820,2025,KIA,주효상,4400,4400
446,2016,KT,고영표,4400,2700
9401,2019,KT,이종혁,4400,3200
9603,2016,KT,이창재,4400,2700
12096,2022,KT,천성호,4400,4000
12220,2003,LG,최만호,4400,2600
12485,2002,LG,최원호,4400,4700
2881,2019,LOTTE,김준태,4400,
9100,2015,LOTTE,이재곤,4400,
62,2021,NC,강동연,4400,3400
5914,2021,NC,손정욱,4400,4600
9663,2014,NC,이태양,4400,
5928,2011,SAMSUNG,손주인,4400,4250
3285,2017,SK/SSG,김택형,4400,
4011,2017,SK/SSG,문승원,4400,2900
11535,2011,SK/SSG,조영민,4400,
603,2001,DOOSAN,구자운,4300,
6301,2021,DOOSAN,신성현,4300,4800
6919,2023,DOOSAN,양찬열,4300,3000
2434,2013,HANWHA,김일엽,4300,
3614,2023,HANWHA,남지민,4300,3300
7653,2005,HANWHA,윤규진,4300,2300
9716,2014,HANWHA,이학준,4300,
9900,2015,HANWHA,이희근,4300,4500
4787,2020,HEROES,박정음,4300,4500
4786,2021,HEROES,박정음,4300,4300
4809,2012,HEROES,박정준,4300,4500
4810,2012,HEROES,박정준,4300,2400
7766,2024,HEROES,윤석원,4300,3000
11677,2012,HEROES,조중근,4300,3500
11822,2021,HEROES,주효상,4300,4000
2418,2005,HYUNDAI,김일경,4300,3400
12049,2004,HYUNDAI,채종국,4300,3300
469,2017,KIA,고장혁,4300,
1033,2022,KIA,김규성,4300,4500
3135,2002,KIA,김태룡,4300,3200
5884,2009,KIA,손영민,4300,2800
7296,2003,KIA,오철민,4300,4500
7477,2019,KIA,유민상,4300,4500
8282,2020,KIA,이민우,4300,4000
10084,2014,KIA,임준혁,4300,3900
11693,2012,KIA,조태수,4300,3800
11692,2014,KIA,조태수,4300,
12421,2004,KIA,최용호,4300,6700
12574,2024,KIA,최정용,4300,4000
13462,2021,KIA,황대인,4300,3000
11386,2025,KT,조대현,4300,3100
2560,2007,LG,김재현,4300,3800
5517,2015,LG,백창수,4300,2800
5922,2024,LG,손주영,4300,4100
6620,2002,LG,안상준,4300,4800
12336,2025,LG,최승민,4300,4000
2055,2012,LOTTE,김수완,4300,4000
2171,2002,LOTTE,김영수,4300,4200
3524,2020,LOTTE,나균안,4300,
3523,2021,LOTTE,나균안,4300,4300
3566,2019,LOTTE,나종덕,4300,2800
3686,2004,LOTTE,노승욱,4300,2500
6235,2005,LOTTE,신명철,4300,3800
7850,2002,LOTTE,윤재국,4300,
10276,2010,LOTTE,장성우,4300,3300
11911,2024,LOTTE,진승현,4300,3200
2964,2014,NC,김진성,4300,3300
3671,2014,NC,노성호,4300,2600
3724,2015,NC,노진혁,4300,4800
3723,2016,NC,노진혁,4300,4300
3722,2018,NC,노진혁,4300,
4803,2013,NC,박정준,4300,
5357,2019,NC,배재환,4300,3000
11274,2022,NC,정현,4300,3000
514,2025,SAMSUNG,공민규,4300,4100
1530,2020,SAMSUNG,김민수,4300,3300
1926,2023,SAMSUNG,김성윤,4300,3800
2661,2017,SAMSUNG,김정혁,4300,3300
3250,2023,SAMSUNG,김태훈,4300,
8560,2020,SAMSUNG,이성규,4300,3300
12289,2019,SAMSUNG,최선호,4300,
2175,2003,SK/SSG,김영수,4300,
6939,2003,SK/SSG,양현석,4300,3800
7852,2001,SK/SSG,윤재국,4300,
5929,2010,SAMSUNG,손주인,4250,2300
417,2007,DOOSAN,고영민,4200,2100
1170,2025,DOOSAN,김대한,4200,3700
1451,2025,DOOSAN,김민규,4200,5000
3374,2008,DOOSAN,김현수,4200,2000
6615,2007,DOOSAN,안상준,4200,
8856,2018,DOOSAN,이영하,4200,2700
10961,2004,DOOSAN,정성훈,4200,2500
11857,2010,DOOSAN,지승민,4200,2300
12358,2009,DOOSAN,최승환,4200,3100
1578,2020,HANWHA,김민우,4200,4700
2084,2004,HANWHA,김승권,4200,4800
3350,2010,HANWHA,김혁민,4200,3600
4387,2024,HANWHA,박상언,4200,3600
4386,2025,HANWHA,박상언,4200,4200
4834,2023,HANWHA,박정현,4200,3500
10357,2016,HANWHA,장운호,4200,3700
12495,2019,HANWHA,최윤석,4200,4800
13204,2001,HANWHA,허준,4200,
901,2017,HEROES,김건태,4200,3400
1847,2020,HEROES,김선기,4200,3000
2894,2022,HEROES,김준형,4200,3000
2893,2023,HEROES,김준형,4200,4200
3996,2020,HEROES,문성현,4200,5000
5127,2023,HEROES,박찬혁,4200,3000
6433,2024,HEROES,신준우,4200,4800
7547,2014,HEROES,유재신,4200,3200
8449,2018,HEROES,이상민,4200,
11010,2012,HEROES,정수성,4200,
13135,2012,HEROES,허도환,4200,
433,2022,KIA,고영창,4200,5200
2313,2024,KIA,김유신,4200,3900
4168,2011,KIA,박경태,4200,3500
5048,2018,KIA,박지훈,4200,5000
5136,2019,KIA,박찬호,4200,
7258,2017,KIA,오준혁,4200,3300
10399,2002,KIA,장일현,4200,3500
10398,2005,KIA,장일현,4200,
11068,2007,KIA,정원,4200,3000
649,2022,KT,권동진,4200,3000
1702,2015,KT,김사연,4200,
7265,2018,KT,오준혁,4200,
7657,2018,KT,윤근영,4200,4000
9601,2020,KT,이창재,4200,
11193,2024,KT,정준영,4200,3000
11675,2015,KT,조중근,4200,
1838,2013,LG,김선규,4200,7000
2183,2025,LG,김영준,4200,3600
3989,2022,LG,문성주,4200,3100
4131,2006,LG,박경수,4200,5000
5515,2017,LG,백창수,4200,4000
5671,2004,LG,서승화,4200,2500
5670,2005,LG,서승화,4200,4200
5908,2011,LG,손인호,4200,6500
5907,2012,LG,손인호,4200,4200
6619,2003,LG,안상준,4200,4300
6616,2006,LG,안상준,4200,4500
6862,2013,LG,양영동,4200,3000
7840,2012,LG,윤요섭,4200,
7905,2018,LG,윤진호,4200,4000
9393,2025,LG,이종준,4200,3000
11099,2008,LG,정의윤,4200,3200
11098,2011,LG,정의윤,4200,
12351,2015,LG,최승준,4200,2700
13495,2015,LG,황목치승,4200,2400
2172,2001,LOTTE,김영수,4200,
2505,2021,LOTTE,김재유,4200,2900
3914,2011,LOTTE,문규현,4200,2600
4954,2010,LOTTE,박준서,4200,3600
5281,2022,LOTTE,배성근,4200,3200
7785,2019,LOTTE,윤성빈,4200,2700
8687,2021,LOTTE,이승헌,4200,2700
8861,2006,LOTTE,이왕기,4200,2000
11334,2013,LOTTE,정훈,4200,3000
11494,2003,LOTTE,조성환,4200,2800
12640,2021,LOTTE,최준용,4200,2700
61,2022,NC,강동연,4200,4400
3888,2013,NC,모창민,4200,
8568,2014,NC,이성민,4200,2400
10988,2018,NC,정수민,4200,3700
10987,2019,NC,정수민,4200,4200
227,2003,SAMSUNG,강영식,4200,2200
9729,2023,SAMSUNG,이해승,4200,3000
9728,2025,SAMSUNG,이해승,4200,
10452,2021,SAMSUNG,장지훈,4200,3000
335,2002,SK/SSG,강혁,4200,3800
2140,2015,SK/SSG,김연훈,4200,
3877,2010,SK/SSG,모창민,4200,3500
3876,2012,SK/SSG,모창민,4200,
5479,2015,SK/SSG,백인식,4200,6000
7264,2019,SK/SSG,오준혁,4200,
10986,2020,SK/SSG,정수민,4200,
12350,2016,SK/SSG,최승준,4200,
12734,2018,SK/SSG,최항,4200,2700
12733,2019,SK/SSG,최항,4200,4200
7753,2012,DOOSAN,윤석민,4100,2400
13115,2013,DOOSAN,허경민,4100,2500
1038,2024,HANWHA,김규연,4100,3100
2381,2021,HANWHA,김이환,4100,3700
5276,2025,HANWHA,배민서,4100,5100
6077,2022,HANWHA,송윤준,4100,4000
10874,2013,HANWHA,정범모,4100,2600
7871,2022,HEROES,윤정현,4100,3500
11670,2007,HYUNDAI,조중근,4100,
2096,2024,KIA,김승현,4100,4500
8944,2021,KIA,이우성,4100,4000
8943,2022,KIA,이우성,4100,4100
8999,2003,KIA,이원식,4100,5400
13193,2003,KIA,허준,4100,
2145,2017,KT,김연훈,4100,4700
2195,2024,KT,김영현,4100,3000
3264,2022,KT,김태훈,4100,3700
5923,2023,LG,손주영,4100,3800
6683,2016,LG,안익훈,4100,2700
7605,2002,LG,유현승,4100,2500
2443,2004,LOTTE,김장현,4100,3800
2802,2002,LOTTE,김주찬,4100,2300
8279,2023,LOTTE,이민석,4100,3000
8918,2008,LOTTE,이용훈,4100,
10946,2022,LOTTE,정성종,4100,4800
13176,2020,LOTTE,허일,4100,3000
515,2024,SAMSUNG,공민규,4100,4000
3247,2024,SAMSUNG,김태훈,4100,18000
3248,2024,SAMSUNG,김태훈,4100,4300
8639,2022,SAMSUNG,이승민,4100,3700
8638,2024,SAMSUNG,이승민,4100,
12724,2024,SAMSUNG,최하늘,4100,3600
13474,2023,SAMSUNG,황동재,4100,3100
13473,2024,SAMSUNG,황동재,4100,4100
4186,2016,SK/SSG,박계현,4100,6000
6226,2019,SK/SSG,신동훈,4100,
11671,2006,SK/SSG,조중근,4100,2400
8824,2010,SAMSUNG,이영욱,4095,2100
157,2004,DOOSAN,강봉규,4000,4500
156,2005,DOOSAN,강봉규,4000,4000
1047,2024,DOOSAN,김기연,4000,
1193,2008,DOOSAN,김덕윤,4000,4400
1401,2006,DOOSAN,김명제,4000,-
2403,2019,DOOSAN,김인태,4000,3200
2613,2015,DOOSAN,김재환,4000,2700
3053,2013,DOOSAN,김창훈,4000,3100
4532,2023,DOOSAN,박소준,4000,4500
6300,2022,DOOSAN,신성현,4000,4300
6299,2023,DOOSAN,신성현,4000,4000
6598,2017,DOOSAN,안규영,4000,3000
6918,2024,DOOSAN,양찬열,4000,4300
7344,2011,DOOSAN,용덕한,4000,4500
7806,2022,DOOSAN,윤수호,4000,
9121,2003,DOOSAN,이재영,4000,-
10880,2019,DOOSAN,정병곤,4000,
13058,2003,DOOSAN,한태균,4000,
24,2015,HANWHA,강경학,4000,2400
952,2018,HANWHA,김경태,4000,3200
2050,2002,HANWHA,김수연,4000,2000
2573,2010,HANWHA,김재현,4000,
2640,2001,HANWHA,김정수,4000,
3127,2002,HANWHA,김태균,4000,1500
3493,2015,HANWHA,김회성,4000,3400
3613,2024,HANWHA,남지민,4000,4300
4243,2016,HANWHA,박노민,4000,3500
5476,2021,HANWHA,백용환,4000,
5475,2022,HANWHA,백용환,4000,4000
5951,2010,HANWHA,손지환,4000,
5978,2009,HANWHA,송광민,4000,2900
6078,2021,HANWHA,송윤준,4000,2700
6121,2016,HANWHA,송주호,4000,3200
7033,2008,HANWHA,연경흠,4000,3500
7032,2009,HANWHA,연경흠,4000,4000
7651,2008,HANWHA,윤규진,4000,4800
10007,2002,HANWHA,임수민,4000,
10073,2022,HANWHA,임준섭,4000,5800
10813,2015,HANWHA,정대훈,4000,3300
11135,2017,HANWHA,정재원,4000,3700
11373,2001,HANWHA,조규수,4000,
11397,2025,HANWHA,조동욱,4000,3000
11868,2004,HANWHA,지연규,4000,3300
12278,2009,HANWHA,최상덕,4000,
12355,2020,HANWHA,최승준,4000,
12394,2005,HANWHA,최영필,4000,3300
12951,2006,HANWHA,한상훈,4000,2800
152,2008,HEROES,강병식,4000,
1347,2024,HEROES,김동헌,4000,3000
1952,2014,HEROES,김성태,4000,
2254,2025,HEROES,김웅빈,4000,5000
2428,2008,HEROES,김일경,4000,
2653,2022,HEROES,김정인,4000,3200
3300,2015,HEROES,김하성,4000,2400
4485,2011,HEROES,박성훈,4000,2300
4538,2024,HEROES,박수종,4000,3000
4680,2016,HEROES,박윤,4000,
4910,2022,HEROES,박주성,4000,3000
4932,2020,HEROES,박주현,4000,
4938,2023,HEROES,박주홍,4000,3200
5126,2024,HEROES,박찬혁,4000,4200
5545,2023,HEROES,변시원,4000,
6435,2022,HEROES,신준우,4000,3000
6814,2021,HEROES,양기현,4000,2700
7050,2022,HEROES,예진원,4000,3000
7101,2024,HEROES,오석주,4000,
7112,2025,HEROES,오선진,4000,
7387,2025,HEROES,원성준,4000,3000
7546,2015,HEROES,유재신,4000,4200
7869,2024,HEROES,윤정현,4000,4500
9971,2016,HEROES,임병욱,4000,2700
10402,2024,HEROES,장재영,4000,3200
10490,2025,HEROES,장필준,4000,
11529,2024,HEROES,조영건,4000,3400
11576,2008,HEROES,조용훈,4000,
11676,2013,HEROES,조중근,4000,4300
11823,2020,HEROES,주효상,4000,4500
12840,2015,HEROES,하영민,4000,2400
12835,2022,HEROES,하영민,4000,
13187,2019,HEROES,허정협,4000,4500
13579,2009,HEROES,황재균,4000,2800
36,2004,HYUNDAI,강귀태,4000,3000
739,2001,HYUNDAI,권준헌,4000,
738,2002,HYUNDAI,권준헌,4000,4000
1475,2006,HYUNDAI,김민범,4000,3500
1474,2007,HYUNDAI,김민범,4000,4000
8184,2004,HYUNDAI,이동학,4000,
9203,2001,HYUNDAI,이재주,4000,
9694,2005,HYUNDAI,이택근,4000,3500
11004,2005,HYUNDAI,정수성,4000,2900
11637,2005,HYUNDAI,조재호,4000,3500
546,2018,KIA,곽정철,4000,5000
876,2024,KIA,김건국,4000,3000
1098,2021,KIA,김기훈,4000,3500
1097,2022,KIA,김기훈,4000,4000
1096,2024,KIA,김기훈,4000,5000
1110,2018,KIA,김다원,4000,6000
1703,2025,KIA,김사윤,4000,3400
1824,2024,KIA,김석환,4000,3500
1823,2025,KIA,김석환,4000,4000
2899,2018,KIA,김지성,4000,3800
3364,2022,KIA,김현수,4000,3500
3752,2022,KIA,류승현,4000,
3979,2021,KIA,문선재,4000,4500
4169,2018,KIA,박경태,4000,4900
5472,2020,KIA,백용환,4000,4500
5544,2021,KIA,변시원,4000,5000
6419,2011,KIA,신종길,4000,2700
7048,2024,KIA,예진원,4000,
7047,2025,KIA,예진원,4000,4000
7500,2022,KIA,유승철,4000,
8189,2007,KIA,이동현,4000,3200
8283,2019,KIA,이민우,4000,3500
8318,2014,KIA,이범석,4000,
8946,2019,KIA,이우성,4000,
8945,2020,KIA,이우성,4000,4000
9201,2002,KIA,이재주,4000,
9316,2022,KIA,이정훈,4000,3000
9458,2020,KIA,이준영,4000,3000
9474,2017,KIA,이준호,4000,
9842,2017,KIA,이호신,4000,3600
12575,2023,KIA,최정용,4000,3800
13296,2020,KIA,홍상삼,4000,
13396,2019,KIA,홍재호,4000,3500
13545,2019,KIA,황윤호,4000,3100
97,2020,KT,강민국,4000,2700
1266,2015,KT,김동명,4000,
1265,2016,KT,김동명,4000,4000
1297,2018,KT,김동욱,4000,3100
1447,2019,KT,김민,4000,2700
1700,2017,KT,김사연,4000,4500
2913,2018,KT,김지열,4000,
3833,2018,KT,류희운,4000,3000
3967,2020,KT,문상철,4000,3100
4642,2015,KT,박용근,4000,
4641,2016,KT,박용근,4000,4000
5324,2019,KT,배우열,4000,4700
7384,2025,KT,원상현,4000,3000
7532,2020,KT,유원상,4000,
7658,2017,KT,윤근영,4000,6200
8513,2020,KT,이상화,4000,6800
8542,2024,KT,이선우,4000,3000
11450,2021,KT,조병욱,4000,2700
11572,2019,KT,조용호,4000,
12097,2021,KT,천성호,4000,2700
12180,2017,KT,최대성,4000,
12882,2019,KT,하준호,4000,5700
13434,2022,KT,홍현빈,4000,3400
360,2002,LG,경헌호,4000,2800
460,2018,LG,고우석,4000,2700
574,2020,LG,구본혁,4000,2700
948,2009,LG,김경태,4000,
986,2004,LG,김광수,4000,2200
985,2008,LG,김광수,4000,
1159,2021,LG,김대유,4000,4500
1840,2011,LG,김선규,4000,-
2559,2008,LG,김재현,4000,4300
2925,2016,LG,김지용,4000,2700
3010,2003,LG,김진유,4000,
3099,2011,LG,김태군,4000,3300
3458,2022,LG,김호은,4000,5000
3757,2022,LG,류원석,4000,3300
4620,2002,LG,박연수,4000,3200
4635,2014,LG,박용근,4000,
5027,2020,LG,박지규,4000,4500
5458,2021,LG,백승현,4000,3400
5516,2016,LG,백창수,4000,4300
5667,2010,LG,서승화,4000,3800
6158,2023,LG,송찬의,4000,3000
6508,2001,LG,심성보,4000,
7021,2017,LG,여건욱,4000,
7020,2018,LG,여건욱,4000,4000
7906,2017,LG,윤진호,4000,3300
8387,2003,LG,이병석,4000,
8421,2021,LG,이상규,4000,2900
9088,2002,LG,이일의,4000,
10034,2023,LG,임정우,4000,5000
10098,2022,LG,임준형,4000,3000
10535,2019,LG,전민수,4000,
10599,2003,LG,전승남,4000,4500
11600,2018,LG,조윤준,4000,3000
12068,2022,LG,채지선,4000,3500
12141,2001,LG,최경환,4000,
12194,2002,LG,최동수,4000,3100
