,Name,FA,Team,Year,Birth,Age,Position,WAR,G,oWAR,dWAR,PA,ePA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HP,IB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,R/ePA,wRC+,Salary,Prev_Salary,is_rookie
14318,양현진,,DOOSAN,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14319,어준서,,HEROES,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,O
14320,엄상백,,HANWHA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90000.0,25000.0,X
14321,엄상현,,HANWHA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,O
14322,엄요셉,,HANWHA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,O
14323,엄장윤,,LOTTE,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14324,엄준현,,KIA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,O
14325,여동건,X,DOOSAN,2024,2005.0,19.0,2B,-0.03,9.0,-0.02,-0.01,11.0,11.0,10.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.4,0.455,0.4,0.855,0.181,140.6,3300.0,3000.0,X
14326,여동욱,,HEROES,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,O
14327,연서준,,DOOSAN,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,O
14328,염승원,,HEROES,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,O
14329,예진원,X,HEROES,2024,1999.0,25.0,CF,-0.5,22.0,-0.1,-0.39,21.0,21.0,19.0,2.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,1.0,0.0,0.0,0.211,0.286,0.263,0.549,0.056,42.8,,,
14330,예진원,,KIA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,4000.0,X
14331,오명진,X,DOOSAN,2024,2001.0,23.0,2B,-0.01,2.0,0.01,-0.02,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.173,130.2,3100.0,3100.0,X
14332,오서진,,KT,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,O
14333,오석주,,HEROES,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900.0,4000.0,X
14334,오선우,X,KIA,2024,1996.0,28.0,RF,-0.07,3.0,-0.03,-0.04,7.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.286,0.286,0.286,0.572,0.049,36.1,3400.0,3300.0,X
14335,오선진,,HEROES,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,10000.0,X
14336,오선진,X,LOTTE,2024,1989.0,35.0,3B,0.16,26.0,0.04,0.12,29.0,24.0,20.0,0.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,8.0,0.0,5.0,0.0,0.2,0.333,0.25,0.583,0.095,67.4,,,
14337,오승환,,SAMSUNG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000.0,40000.0,X
14338,오영수,X,NC,2024,2000.0,24.0,1B,0.08,20.0,-0.04,0.12,34.0,34.0,30.0,4.0,6.0,0.0,0.0,3.0,15.0,5.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,0.2,0.265,0.5,0.765,0.108,80.8,5100.0,7200.0,X
14339,오원석,,KT,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,14000.0,X
14340,오윤석,X,KT,2024,1992.0,32.0,2B,1.52,73.0,1.36,0.16,201.0,198.0,174.0,33.0,51.0,12.0,2.0,6.0,85.0,27.0,0.0,1.0,18.0,4.0,0.0,41.0,7.0,3.0,2.0,0.293,0.369,0.489,0.858,0.166,120.7,16000.0,14000.0,X
14341,오재일,O,KT,2024,1986.0,38.0,1B,-0.68,105.0,-0.2,-0.48,343.0,343.0,296.0,33.0,72.0,18.0,1.0,11.0,125.0,45.0,0.0,0.0,36.0,2.0,0.0,88.0,7.0,0.0,9.0,0.243,0.321,0.422,0.743,0.118,84.9,15000.0,50000.0,X
14342,오정환,,KIA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14343,오지환,O,LG,2024,1990.0,34.0,SS,3.0,108.0,2.67,0.33,428.0,426.0,370.0,67.0,94.0,24.0,2.0,10.0,152.0,59.0,17.0,4.0,51.0,4.0,0.0,106.0,8.0,2.0,1.0,0.254,0.35,0.411,0.761,0.136,104.5,30000.0,30000.0,X
14344,오태곤,O,SK/SSG,2024,1991.0,33.0,1B,1.29,117.0,1.19,0.09,288.0,281.0,247.0,43.0,68.0,16.0,0.0,9.0,111.0,36.0,27.0,4.0,31.0,1.0,2.0,73.0,4.0,6.0,3.0,0.275,0.355,0.449,0.804,0.143,102.4,15000.0,25000.0,X
14345,오현석,,SAMSUNG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300.0,3300.0,X
14346,오혜성,,HEROES,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,O
14347,우강훈,,LG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.0,3100.0,X
14348,우규민,,KT,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.0,22000.0,X
14349,우승완,,SAMSUNG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,O
14350,우정안,,LG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,O
14351,우종휘,,KT,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14352,원상현,,KT,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,3000.0,X
14353,원성준,X,HEROES,2024,2000.0,24.0,DH,-0.22,51.0,-0.16,-0.07,125.0,124.0,112.0,12.0,28.0,5.0,0.0,2.0,39.0,11.0,2.0,0.0,10.0,0.0,0.0,36.0,2.0,1.0,2.0,0.25,0.306,0.348,0.654,0.087,67.3,4000.0,3000.0,X
14354,원종해,,NC,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14355,원종혁,,HANWHA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14356,원종현,,HEROES,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000.0,50000.0,X
14357,원태인,,SAMSUNG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63000.0,43000.0,X
14358,유강남,O,LOTTE,2024,1992.0,32.0,C,0.08,52.0,-0.08,0.16,155.0,153.0,136.0,11.0,26.0,3.0,0.0,5.0,44.0,20.0,0.0,0.0,9.0,7.0,0.0,25.0,4.0,2.0,1.0,0.191,0.275,0.324,0.599,0.071,50.3,110000.0,100000.0,X
14359,유로결,X,HANWHA,2024,2000.0,24.0,RF,0.01,23.0,-0.23,0.24,39.0,39.0,36.0,6.0,8.0,1.0,0.0,0.0,9.0,4.0,0.0,1.0,3.0,0.0,0.0,11.0,4.0,0.0,0.0,0.222,0.282,0.25,0.532,0.047,34.4,3500.0,3300.0,X
14360,유민,,HANWHA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14361,유병선,,SAMSUNG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14362,유승철,,KIA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800.0,3600.0,X
14363,유영찬,,LG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21000.0,8500.0,X
14364,유재현,,NC,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,O
14365,유준규,,KT,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14366,유지성,,KIA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200.0,3100.0,X
14367,유호식,,KT,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14368,육선엽,,SAMSUNG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0,3000.0,X
14369,육청명,,KT,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0,3000.0,X
14370,윤대경,,HANWHA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000.0,11000.0,X
14371,윤도현,X,KIA,2024,2003.0,21.0,2B,0.5,6.0,0.33,0.16,27.0,27.0,27.0,5.0,11.0,2.0,0.0,1.0,16.0,8.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.407,0.407,0.593,1.0,0.212,154.7,3200.0,3000.0,X
14372,윤동희,X,LOTTE,2024,2003.0,21.0,CF,3.13,141.0,2.9,0.23,613.0,610.0,532.0,97.0,156.0,35.0,4.0,14.0,241.0,85.0,7.0,8.0,67.0,7.0,1.0,114.0,10.0,2.0,5.0,0.293,0.376,0.453,0.829,0.159,113.1,20000.0,9000.0,X
14373,윤상인,,KT,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,O
14374,윤성빈,,LOTTE,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100.0,3100.0,X
14375,윤영철,,KIA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.0,9000.0,X
14376,윤정빈,X,SAMSUNG,2024,1999.0,25.0,RF,1.05,69.0,0.67,0.38,188.0,188.0,161.0,26.0,46.0,4.0,1.0,7.0,73.0,20.0,1.0,3.0,22.0,3.0,0.0,47.0,1.0,0.0,2.0,0.286,0.378,0.453,0.831,0.159,113.7,7400.0,3700.0,X
14377,윤준혁,X,KT,2024,2001.0,23.0,3B,-0.23,13.0,-0.15,-0.08,18.0,18.0,17.0,3.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.176,0.222,0.294,0.516,0.03,21.9,3500.0,3000.0,X
14378,윤준호,X,DOOSAN,2024,2000.0,24.0,C,-0.08,3.0,-0.02,-0.06,4.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,0.02,15.3,,,
14379,윤중현,,KIA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000.0,6500.0,X
14380,윤태호,,DOOSAN,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14381,윤현,,HEROES,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,O
14382,이강준,,HEROES,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200.0,3200.0,X
14383,이건욱,,SK/SSG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200.0,6100.0,X
14384,이교훈,,DOOSAN,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800.0,3300.0,X
14385,이기창,,HANWHA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14386,이도우,,SK/SSG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,O
14387,이도윤,X,HANWHA,2024,1996.0,28.0,SS,0.59,134.0,0.74,-0.14,374.0,368.0,336.0,49.0,93.0,10.0,3.0,1.0,112.0,46.0,6.0,4.0,26.0,3.0,0.0,56.0,5.0,6.0,3.0,0.277,0.332,0.333,0.665,0.098,72.4,11000.0,7500.0,X
14388,이도현,,KIA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14389,이동영,,HANWHA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,O
14390,이로운,,SK/SSG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7400.0,7400.0,X
14391,이명기,X,HANWHA,2024,1987.0,37.0,DH,-0.21,4.0,-0.21,0.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.19,-132.5,,,
14392,이민석,,DOOSAN,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,O
14393,이민석,,DOOSAN,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3800.0,X
14394,이민석,,LOTTE,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,,X
14395,이민석,,LOTTE,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,3800.0,X
14396,이민우,,HANWHA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9400.0,5600.0,X
14397,이민재,,HANWHA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3400.0,X
14398,이병준,,LOTTE,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14399,이병헌,,DOOSAN,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000.0,4000.0,X
14400,이병헌,,DOOSAN,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000.0,3600.0,X
14401,이병헌,X,SAMSUNG,2024,1999.0,25.0,C,0.1,95.0,0.23,-0.13,166.0,164.0,145.0,9.0,36.0,4.0,0.0,1.0,43.0,9.0,0.0,0.0,17.0,2.0,0.0,48.0,0.0,2.0,0.0,0.248,0.335,0.297,0.632,0.094,66.8,6500.0,4000.0,X
14402,이병헌,X,SAMSUNG,2024,1999.0,25.0,C,0.1,95.0,0.23,-0.13,166.0,164.0,145.0,9.0,36.0,4.0,0.0,1.0,43.0,9.0,0.0,0.0,17.0,2.0,0.0,48.0,0.0,2.0,0.0,0.248,0.335,0.297,0.632,0.094,66.8,6500.0,3600.0,X
14403,이상규,,HANWHA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800.0,4400.0,X
14404,이상동,,KT,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5900.0,6000.0,X
14405,이상민,,SAMSUNG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500.0,6500.0,X
14406,이상우,,KT,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100.0,3100.0,X
14407,이상준,,KIA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14408,이상혁,X,HANWHA,2024,2001.0,23.0,CF,-0.21,43.0,-0.09,-0.12,15.0,15.0,13.0,13.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.154,0.267,0.154,0.421,0.019,13.9,3500.0,3100.0,X
14409,이선우,,DOOSAN,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,4000.0,X
14410,이선우,,DOOSAN,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14411,이선우,,KT,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800.0,4000.0,X
14412,이선우,,KT,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800.0,3000.0,X
14413,이성규,X,SAMSUNG,2024,1993.0,31.0,RF,1.11,122.0,1.02,0.08,355.0,351.0,302.0,56.0,73.0,10.0,1.0,22.0,151.0,57.0,9.0,2.0,31.0,15.0,0.0,109.0,5.0,4.0,3.0,0.242,0.339,0.5,0.839,0.149,106.1,13000.0,6000.0,X
14414,이성민,,HANWHA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14415,이성원,,KIA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14416,이세민,,NC,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,O
14417,이승민,,SAMSUNG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,4100.0,X
14418,이승민,,SAMSUNG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,3000.0,X
14419,이승민,,SK/SSG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,4100.0,X
14420,이승민,,SK/SSG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14421,이승언,,KT,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14422,이승원,X,HEROES,2024,2004.0,20.0,SS,-0.74,20.0,-0.53,-0.2,41.0,39.0,37.0,3.0,4.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,13.0,2.0,2.0,0.0,0.108,0.154,0.135,0.289,-0.058,-43.9,3200.0,3100.0,X
14423,이승준,,KT,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3500.0,X
14424,이승진,,DOOSAN,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4400.0,5500.0,X
14425,이승현,,KT,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,17000.0,X
14426,이승현,,KT,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,7000.0,X
14427,이승현,,KT,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14428,이승현,,KT,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14429,이승현,,SAMSUNG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.0,17000.0,X
14430,이승현,,SAMSUNG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24000.0,17000.0,X
14431,이승현,,SAMSUNG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.0,7000.0,X
14432,이승현,,SAMSUNG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24000.0,7000.0,X
14433,이승현,,SAMSUNG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.0,3000.0,X
14434,이승현,,SAMSUNG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.0,3000.0,X
14435,이승현,,SAMSUNG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24000.0,3000.0,X
14436,이승현,,SAMSUNG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24000.0,3000.0,X
14437,이영빈,X,LG,2024,2002.0,22.0,1B,-0.18,31.0,-0.13,-0.05,71.0,69.0,63.0,11.0,14.0,2.0,0.0,2.0,22.0,12.0,0.0,1.0,4.0,0.0,0.0,20.0,0.0,2.0,2.0,0.222,0.261,0.349,0.61,0.059,45.5,6000.0,5500.0,X
14438,이영재,,KIA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14439,이영재,,LOTTE,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14440,이영하,,DOOSAN,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18000.0,10000.0,X
14441,이용규,X,HEROES,2024,1985.0,39.0,CF,1.42,60.0,1.43,-0.01,227.0,224.0,183.0,27.0,56.0,5.0,2.0,1.0,68.0,12.0,2.0,2.0,31.0,9.0,0.0,33.0,4.0,3.0,1.0,0.306,0.429,0.372,0.801,0.172,136.7,20000.0,20000.0,X
14442,이용찬,,NC,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.0,40000.0,X
14443,이용현,,KT,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,O
14444,이우석,,HEROES,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,3200.0,X
14445,이우성,X,KIA,2024,1994.0,30.0,1B,0.18,112.0,0.73,-0.55,449.0,449.0,399.0,56.0,115.0,16.0,1.0,9.0,160.0,54.0,7.0,1.0,44.0,3.0,0.0,89.0,17.0,0.0,3.0,0.288,0.361,0.401,0.762,0.134,99.8,17000.0,13000.0,X
14446,이우찬,,LG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,12500.0,X
14447,이원석,X,HANWHA,2024,1999.0,25.0,CF,-0.21,87.0,-0.24,0.03,154.0,152.0,133.0,26.0,31.0,4.0,1.0,0.0,37.0,13.0,8.0,2.0,16.0,2.0,0.0,32.0,3.0,2.0,1.0,0.233,0.322,0.278,0.6,0.082,61.5,5000.0,3600.0,X
14448,이원석,X,HEROES,2024,1986.0,38.0,DH,-0.53,39.0,-0.33,-0.2,109.0,109.0,91.0,5.0,20.0,4.0,0.0,0.0,24.0,8.0,0.0,0.0,14.0,2.0,0.0,18.0,2.0,0.0,2.0,0.22,0.33,0.264,0.594,0.085,66.4,30000.0,40000.0,X
14449,이원준,,SK/SSG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14450,이유찬,X,DOOSAN,2024,1998.0,26.0,3B,1.01,103.0,0.67,0.33,262.0,255.0,231.0,39.0,64.0,11.0,0.0,3.0,84.0,23.0,16.0,6.0,22.0,1.0,0.0,51.0,9.0,7.0,1.0,0.277,0.341,0.364,0.705,0.115,87.9,10500.0,8500.0,X
14451,이율예,,SK/SSG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,O
14452,이의리,,KIA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000.0,17000.0,X
14453,이인한,X,LOTTE,2024,1998.0,26.0,CF,0.1,5.0,0.1,0.0,5.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.6,0.5,1.1,0.313,217.3,3100.0,3000.0,X
14454,이재상,X,HEROES,2024,2005.0,19.0,SS,-1.04,36.0,-0.55,-0.49,89.0,88.0,84.0,7.0,16.0,1.0,0.0,1.0,20.0,5.0,0.0,0.0,2.0,2.0,0.0,33.0,0.0,1.0,0.0,0.19,0.227,0.238,0.465,0.013,9.9,3200.0,3000.0,X
14455,이재원,X,HANWHA,2024,1988.0,36.0,C,-0.29,72.0,-0.24,-0.05,152.0,150.0,134.0,10.0,32.0,4.0,0.0,1.0,39.0,16.0,0.0,0.0,7.0,4.0,1.0,21.0,4.0,2.0,5.0,0.239,0.287,0.291,0.578,0.059,44.0,10000.0,7000.0,X
14456,이재원,X,HANWHA,2024,1988.0,36.0,C,-0.29,72.0,-0.24,-0.05,152.0,150.0,134.0,10.0,32.0,4.0,0.0,1.0,39.0,16.0,0.0,0.0,7.0,4.0,1.0,21.0,4.0,2.0,5.0,0.239,0.287,0.291,0.578,0.059,44.0,10000.0,5000.0,X
14457,이재익,,SAMSUNG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6200.0,8200.0,X
14458,이재학,,NC,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18000.0,20000.0,X
14459,이재현,X,SAMSUNG,2024,2003.0,21.0,SS,3.03,109.0,2.43,0.6,458.0,457.0,389.0,71.0,101.0,18.0,1.0,14.0,163.0,66.0,2.0,1.0,58.0,8.0,1.0,83.0,8.0,0.0,3.0,0.26,0.365,0.419,0.784,0.146,104.8,21000.0,14000.0,X
14460,이재희,,SAMSUNG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.0,3600.0,X
14461,이정범,,SK/SSG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200.0,3200.0,X
14462,이정현,,KT,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0,3500.0,X
14463,이정환,,KT,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,O
14464,이정훈,X,LOTTE,2024,1994.0,30.0,DH,0.14,65.0,0.19,-0.06,116.0,114.0,100.0,10.0,30.0,8.0,0.0,0.0,38.0,18.0,0.0,0.0,13.0,0.0,1.0,21.0,4.0,1.0,2.0,0.3,0.374,0.38,0.754,0.133,94.9,6500.0,6000.0,X
14465,이종민,,HEROES,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.0,3200.0,X
14466,이종준,,LG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200.0,3000.0,X
14467,이종혁,,KT,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14468,이주엽,,DOOSAN,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14469,이주찬,X,LOTTE,2024,1998.0,26.0,3B,-0.43,17.0,-0.11,-0.32,25.0,25.0,24.0,7.0,4.0,1.0,0.0,1.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.167,0.2,0.333,0.533,0.025,17.0,3200.0,3100.0,X
14470,이주헌,X,LG,2024,2003.0,21.0,C,0.13,3.0,0.22,-0.09,6.0,6.0,6.0,0.0,4.0,2.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.667,0.667,1.0,1.667,0.487,367.5,3300.0,3000.0,X
14471,이주형,X,HEROES,2024,2001.0,23.0,RF,1.96,115.0,1.72,0.25,537.0,536.0,473.0,82.0,126.0,19.0,3.0,13.0,190.0,60.0,6.0,0.0,49.0,14.0,1.0,119.0,4.0,0.0,1.0,0.266,0.352,0.402,0.754,0.133,103.6,3700.0,6600.0,X
14472,이주형,X,HEROES,2024,2001.0,23.0,RF,1.96,115.0,1.72,0.25,537.0,536.0,473.0,82.0,126.0,19.0,3.0,13.0,190.0,60.0,6.0,0.0,49.0,14.0,1.0,119.0,4.0,0.0,1.0,0.266,0.352,0.402,0.754,0.133,103.6,11000.0,6600.0,X
14473,이준명,,KT,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,X
14474,이준영,,KIA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000.0,14000.0,X
14475,이지강,,LG,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8300.0,6800.0,X
14476,이지성,,HANWHA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,O
14477,이지영,O,SK/SSG,2024,1986.0,38.0,C,1.53,123.0,0.96,0.57,432.0,425.0,398.0,45.0,111.0,11.0,1.0,5.0,139.0,50.0,8.0,1.0,18.0,7.0,0.0,35.0,10.0,7.0,2.0,0.279,0.32,0.349,0.669,0.097,70.1,15000.0,20000.0,X
